what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346936603515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936607828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936609546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936610625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936611484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346936634875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936917140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936917156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936917437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936920171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936921453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936922750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936924765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936930625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936934015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936935281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936941906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936945609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936946109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346936948421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1346936955453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346936965859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346936970109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936975296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936975312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936975343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937045812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937174000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937178546
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346937180765
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937184140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937189500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937189515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937189828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937239968
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346937242781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937245828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937250531
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937250921
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937250984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937260250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937268359
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346937268359
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937268578
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937268671
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346937269921
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937353953
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937354968
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937355000
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937356671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937359984
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346937363390
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937363562
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937363656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346937368562
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937369375
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937369375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346937371953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346937385218
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937393312
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937393328
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346937396484
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937396671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937396765
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937398531
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937398562
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346937402796
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937403203
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937403328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1346937405015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346937405812
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937407390
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937407421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346937408890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346937411296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937471625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937473000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346937483843
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346937486125
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1346937486515
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1346937486625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937486718
error,log,,,"An internal error has occurred.",1346937486750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937488656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346937494000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346937495125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937497265
error,log,,,"An internal error has occurred.",1346937497375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937498453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937501328
error,log,,,"An internal error has occurred.",1346937501406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937502328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937505031
error,log,,,"An internal error has occurred.",1346937505062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937505906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346937508015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937508656
error,log,,,"An internal error has occurred.",1346937508687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937509546
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937511515
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1346937511546
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346937513906
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937514734
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937514765
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937516500
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937516500
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346937518015
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937518296
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937518406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346937523109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346937524609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346937537312
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1346937538937
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346937538953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937550843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937550859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937550906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937553500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346937553937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937560234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937563234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346937563546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937573390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937577421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346937578000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937585343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937588421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346937588875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346937592937
